lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,60.000000,400000000.000000,10.000000,0.100000,0.5533830518193258,36752670.8941798955202103,63247329.1058201044797897,1505110256.6197283267974854,1904333768.5743508338928223,5.2724077328646750
