UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,1000,187211895.3829523622989655,184659331.2069949209690094,236950954.6386713087558746,220916938.9572009742259979,1133840522.1638712882995605
