UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,10,400,1000,389013743.1885834336280823,337592366.5275461077690125,9918390579.5148983001708984
