lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,100.000000,400000000.000000,1.000000,0.100000,0.4867716069218447,28097696.1221578717231750,71902303.8778421282768250,887821131.6391522884368896,491633223.5290620923042297,7.0052539404553418
