UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,40,400,1000,314404219.6618275642395020,248044726.1786566078662872,8381693545.3897771835327148
