UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,10,400,1000,382704610.4307725429534912,274842295.7446027994155884,10034687396.3288707733154297
