UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,10,184458118.3440815806388855,178935281.3548937439918518,99593058.3031749874353409,87570362.8822327554225922,180342183.7942375242710114
