UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,100,179433108.1600137948989868,271364498.4119386076927185,205305393.5533411502838135,285370940.1703055500984192,289879229.1960397362709045
