UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,50,400,1000,310080531.2430074810981750,262675848.2440538108348846,9526151266.7756023406982422
