UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,250,400,2.397267e+08,239261177.8992782235145569,245159055.2870059013366699,244235105.7522773742675781,1176692181.7764978408813477
