UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,210,400,2.209024e+08,220495703.5572209656238556,202397155.1861331462860107,201855823.0324192345142365,274933341.7604051828384399
