UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,10,400,1000,384827815.8087651729583740,343585860.5070094466209412,10045055968.2207908630371094
