UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,210,400,2.274553e+08,227313356.2833645045757294,205443004.2341849505901337,205189864.6636537015438080,805831852.0448520183563232
