lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,50000000.000000,10.000000,0.100000,490100027.6964445114135742,524552497.0696080923080444,8.1871345029239766,215382862.1638372838497162,321434035.0525605082511902,0.5847953216374269
