UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,1,194908571.7643642127513885,299546583.5820899009704590,161954459.8348410427570343,129414987.6082175970077515,1976637031.0863969326019287
