lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,40.000000,400000000.000000,1.000000,0.100000,0.6605679129841340,47015288.9475261941552162,52984711.0524738058447838,470810256.9729750752449036,1056850936.5368809700012207,4.2904290429042904
