lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,100000000.000000,10.000000,0.100000,654878029.1010409593582153,659816151.3669320344924927,6.6326530612244898,315332238.9481899738311768,158202626.9951219558715820,1.5306122448979591
