lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,400000000.000000,10.000000,0.100000,3679187177.8606624603271484,3708864817.2754244804382324,7.9470198675496686,616242646.4604427814483643,1719930848.4124391078948975,5.9602649006622519
