UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,10,400,1000,385777658.2643534541130066,297532706.6505218148231506,10326389814.2125186920166016
