UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,2.849903e+08,284860463.8373065590858459,252998155.6189105510711670,252358585.8235710859298706,274432828.2087935209274292
