UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,10000,166548266.2404690086841583,246350632.4181989431381226,276087773.7177625298500061,389593026.8814224600791931,1030470521.6066027879714966
