lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,mmW_rate_1,mmW_rate_2,users_not_bb,mmW_rate_1_small,mmW_rate_2_small,users_not_bb_small
25,250,400,100.000000,400000000.000000,10.000000,0.100000,4225680018.5256018638610840,4072636732.6416220664978027,5.7324840764331206,942146224.2410490512847900,1574480673.1619358062744141,5.0955414012738851
