UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,220,400,2.955321e+08,294961304.7473801970481873,290421219.8141523599624634,289025937.5269287228584290,1554260672.6618304252624512
