UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,10,400,1000,380365015.3937067985534668,321053383.2085858583450317,10569141460.4491157531738281
