UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,210,400,2.465127e+08,245989859.9736383259296417,215805075.2729693353176117,215147806.9513148963451385,97271209.0382304489612579
