UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,100,192645298.7486195266246796,300156111.2918378710746765,195742129.2051404118537903,176626600.5755085945129395,953428755.7707210779190063
