UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,20,400,1000,362037173.2470366954803467,286142510.4998620748519897,6852080052.9157695770263672
