UE idx,lambdaBS,lambdaUE,numBlockers,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,240,400,2.673627e+08,266606396.5203521549701691,274651937.8313797116279602,273457229.6348747014999390,1009295517.9712820053100586
