UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_before_handoff_affected,rate_after_handoff_affected,rate_mmW
1,25,150,400,10,165232001.1233856379985809,258362768.8723595142364502,105411367.5513058155775070,154300089.7971281111240387,290044964.3159565329551697
