lambdaBS,lambdaUE,numBlockers,deployRange,minRatereq,powerFac,lower_bound_thresh,lb_rate_before_handoff,scs_1,scs_2,mmW_rate_1,mmW_rate_2,users_not_bb
25,1000,400,60.000000,400000000.000000,100.000000,0.100000,0.7242032174133878,51671023.8805506527423859,48328976.1194493472576141,5192047181.8327064514160156,2254969243.5236425399780273,4.8076923076923075
