UE idx,lambdaBS,lambdaUE,numBlockers,powFactor,rate_before_handoff,rate_after_handoff,rate_mmW
1,25,30,400,1000,349664716.0309227108955383,310606423.0407906770706177,7248239143.5167026519775391
